track_id,entry_time,exit_time,duration_seconds
135,2025-12-17 09:46:51,2025-12-17 09:47:24,33.06
134,2025-12-17 09:46:48,2025-12-17 09:47:26,38.01
124,2025-12-17 09:44:39,2025-12-17 09:47:36,176.81
137,2025-12-17 09:47:22,2025-12-17 09:47:47,25.26
125,2025-12-17 09:44:39,2025-12-17 09:48:07,208.37
139,2025-12-17 09:47:50,2025-12-17 09:48:14,24.29
131,2025-12-17 09:46:11,2025-12-17 09:48:30,139.65
138,2025-12-17 09:47:45,2025-12-17 09:48:51,65.76
141,2025-12-17 09:48:05,2025-12-17 09:48:53,47.49
140,2025-12-17 09:48:01,2025-12-17 09:48:59,58.3
143,2025-12-17 09:49:02,2025-12-17 09:49:27,25.5
147,2025-12-17 09:49:26,2025-12-17 09:50:25,59.07
142,2025-12-17 09:49:00,2025-12-17 09:50:41,101.15
151,2025-12-17 09:50:21,2025-12-17 09:50:43,21.88
152,2025-12-17 09:50:21,2025-12-17 09:50:45,24.09
144,2025-12-17 09:49:03,2025-12-17 09:51:17,133.5
132,2025-12-17 09:46:18,2025-12-17 09:51:20,302.01
154,2025-12-17 09:51:06,2025-12-17 09:52:08,62.57
156,2025-12-17 09:51:36,2025-12-17 09:52:11,35.35
155,2025-12-17 09:51:07,2025-12-17 09:52:15,68.2
157,2025-12-17 09:51:41,2025-12-17 09:52:20,38.74
158,2025-12-17 09:51:47,2025-12-17 09:52:21,34.13
145,2025-12-17 09:49:13,2025-12-17 09:52:24,190.94
149,2025-12-17 09:50:04,2025-12-17 09:52:26,142.15
160,2025-12-17 09:51:55,2025-12-17 09:52:26,31.37
153,2025-12-17 09:50:24,2025-12-17 09:52:31,127.21
159,2025-12-17 09:51:47,2025-12-17 09:52:51,64.36
133,2025-12-17 09:46:46,2025-12-17 09:53:06,380.16
150,2025-12-17 09:50:21,2025-12-17 09:53:13,172.05
161,2025-12-17 09:52:27,2025-12-17 09:53:14,46.39
148,2025-12-17 09:50:00,2025-12-17 09:53:28,207.99
162,2025-12-17 09:53:17,2025-12-17 09:53:53,35.71
163,2025-12-17 09:53:30,2025-12-17 09:53:54,24.12
165,2025-12-17 09:54:58,2025-12-17 09:55:21,22.67
146,2025-12-17 09:49:15,2025-12-17 09:55:33,378.55
166,2025-12-17 09:55:30,2025-12-17 09:55:52,21.7
168,2025-12-17 09:56:21,2025-12-17 09:56:43,22.79
164,2025-12-17 09:54:03,2025-12-17 09:57:14,191.19
169,2025-12-17 09:56:56,2025-12-17 09:57:19,22.8
171,2025-12-17 09:57:25,2025-12-17 09:57:51,26.08
170,2025-12-17 09:57:22,2025-12-17 09:58:12,49.91
172,2025-12-17 09:57:51,2025-12-17 09:58:18,27.16
173,2025-12-17 09:58:21,2025-12-17 09:58:52,31.68
174,2025-12-17 09:58:32,2025-12-17 09:59:25,53.07
176,2025-12-17 09:58:55,2025-12-17 09:59:38,42.37
177,2025-12-17 09:59:52,2025-12-17 10:00:18,26.16
178,2025-12-17 09:59:57,2025-12-17 10:00:21,23.38
179,2025-12-17 10:00:14,2025-12-17 10:00:42,27.77
180,2025-12-17 10:00:25,2025-12-17 10:00:44,19.03
182,2025-12-17 10:00:39,2025-12-17 10:00:59,20.2
175,2025-12-17 09:58:55,2025-12-17 10:01:26,151.67
167,2025-12-17 09:56:15,2025-12-17 10:01:33,318.13
181,2025-12-17 10:00:28,2025-12-17 10:01:44,75.93
186,2025-12-17 10:01:49,2025-12-17 10:02:23,33.81
185,2025-12-17 10:01:26,2025-12-17 10:02:25,58.58
187,2025-12-17 10:01:49,2025-12-17 10:02:29,39.8
188,2025-12-17 10:02:11,2025-12-17 10:02:29,18.06
190,2025-12-17 10:03:01,2025-12-17 10:03:19,17.77
189,2025-12-17 10:02:43,2025-12-17 10:03:35,52.51
183,2025-12-17 10:00:54,2025-12-17 10:04:52,237.99
